iter	Accuracy	MultiClass
0	0.9732022989	0.6852049621
1	0.9822864495	0.4690524311
2	0.9868743103	0.3367421695
3	0.9887321146	0.2511450382
4	0.9916328966	0.1905299108
5	0.9919169218	0.1467690441
6	0.9927938303	0.1152510118
7	0.9932966946	0.09098341619
8	0.9938616409	0.07335541477
9	0.9944622844	0.06031347739
10	0.9950225746	0.05049962706
11	0.9951824358	0.04257834004
12	0.9953469531	0.03720210857
13	0.9954167954	0.03217391553
14	0.9955192307	0.02823998718
15	0.9955999373	0.02586281849
16	0.9956170099	0.02334594039
17	0.9956884042	0.0215503252
18	0.9958777543	0.01968702478
19	0.9961912685	0.01794298864
20	0.9962549025	0.01670516268
21	0.9962843915	0.01590069127
22	0.9964054514	0.01512217219
23	0.9963899309	0.01464057698
24	0.9965109908	0.01398965713
25	0.9964815019	0.01375161652
26	0.9965808331	0.01340361894
27	0.9966273946	0.01304462946
28	0.9966801643	0.01257928985
29	0.9966910287	0.01232266695
30	0.9967779435	0.01200780292
31	0.9968415776	0.01174392081
32	0.9968602022	0.01150162075
33	0.9968524419	0.01130499531
34	0.9969052116	0.01105433237
35	0.9969424608	0.01083388581
36	0.9969548772	0.01069781197
37	0.9969843662	0.01058214826
38	0.9969967826	0.01043361665
39	0.9969998867	0.01032229908
40	0.9970324798	0.01018831338
41	0.9970511044	0.01001270125
42	0.9970557605	0.009906016722
43	0.9970681769	0.009832400918
44	0.9970790413	0.00970901221
45	0.997102322	0.009593703393
46	0.9971054261	0.009512184612
47	0.9971395712	0.009441459189
48	0.9971426753	0.009345521615
49	0.9971581958	0.009215149494
50	0.9971550917	0.009167155636
51	0.997133363	0.009109085068
52	0.997131811	0.009061981597
53	0.9971519876	0.008952839237
54	0.9971752684	0.008891785858
55	0.9972404545	0.008819153859
56	0.9972156217	0.008786584039
57	0.9972156217	0.008721547638
58	0.9972497668	0.008652105099
59	0.997255975	0.008593488082
60	0.9973444419	0.008502376229
61	0.9973428898	0.008455158727
62	0.9973568583	0.008394124452
63	0.9973615144	0.00836126592
64	0.9973692747	0.008314772523
65	0.9973661706	0.008281134368
66	0.9973661706	0.008239054486
67	0.9973646185	0.008200525704
68	0.9973708267	0.008152777604
69	0.9973692747	0.008128420239
70	0.9973739308	0.008075909953
71	0.9973894513	0.008032151999
72	0.9974158362	0.007996034969
73	0.9974251485	0.00793410687
74	0.9974841264	0.007885614165
75	0.9974887826	0.007836577143
76	0.9974856785	0.007802437623
77	0.9974732621	0.007781382799
78	0.9974825744	0.007707956059
79	0.9974825744	0.007686300135
80	0.9974903346	0.007656143058
81	0.9974918867	0.007630804201
82	0.9975120633	0.007560658844
83	0.997501199	0.007523685179
84	0.9975089592	0.007500413594
85	0.9975151674	0.007483231274
86	0.9975213756	0.007453661522
87	0.9975213756	0.00743892781
88	0.9975260318	0.007427116506
89	0.9975446564	0.007411041552
90	0.9975446564	0.007393698925
91	0.9975524166	0.007374169701
92	0.9975741453	0.007353196444
93	0.997594322	0.007330682011
94	0.9975927699	0.007322261379
95	0.9975927699	0.007305667925
96	0.9975974261	0.007271185811
97	0.9975989781	0.00725128977
98	0.9976051863	0.007199454069
99	0.9976300191	0.007175596108
100	0.9976238109	0.007158823644
101	0.9976424355	0.007144876372
102	0.9976455396	0.007127678629
103	0.9976532999	0.007109014247
104	0.9976532999	0.007086665161
105	0.9976595081	0.007055217735
106	0.9976672683	0.007030724124
107	0.9976827888	0.007013163933
108	0.997687445	0.007002212618
109	0.9976858929	0.006945443957
110	0.997687445	0.006932649016
111	0.9976983094	0.006922303992
112	0.9977060696	0.006905182752
113	0.9977014135	0.006898833399
114	0.9977107258	0.006876374162
115	0.9977200381	0.006867894857
116	0.997718486	0.006858799752
117	0.9977215901	0.006850347938
118	0.9977355586	0.006817131037
119	0.9977231422	0.006812029296
120	0.9977386627	0.006792121953
121	0.9977371106	0.006778281854
122	0.9977355586	0.006764124544
123	0.9977340065	0.006748911143
124	0.997749527	0.006738188618
125	0.9977526311	0.006715712583
126	0.9977526311	0.006703040003
127	0.9977634955	0.006694741892
128	0.9977759119	0.006687127706
129	0.9977743598	0.006683836717
130	0.9977743598	0.006661992042
131	0.9977759119	0.006633976186
132	0.9977836721	0.006624501245
133	0.9977883283	0.006614086536
134	0.9977852242	0.00660379792
135	0.9977883283	0.006598303293
136	0.9977867762	0.006588111289
137	0.9977883283	0.00657911894
138	0.9977898803	0.00656196956
139	0.9977898803	0.006556550616
140	0.9977867762	0.006540488982
141	0.9977898803	0.006530636276
142	0.9977914324	0.00652308853
143	0.9977929844	0.006517133996
144	0.9977945365	0.006512588303
145	0.9977960885	0.006499824412
146	0.9978007447	0.006496216765
147	0.997811609	0.006491189247
148	0.997810057	0.006481914936
149	0.9978131611	0.006476297473
150	0.9978193693	0.006466238444
151	0.9978209213	0.006458584922
152	0.9978224734	0.006453890266
153	0.9978255775	0.006446704691
154	0.9978271295	0.006440016711
155	0.9978317857	0.006426623818
156	0.9978271295	0.006421511938
157	0.9978286816	0.006413425008
158	0.9978271295	0.006409173233
